"","player.name","player.id","team.name","minutes_played","matches_played","matches_started","sub_apps","most_played_position","position.id","passes_completed","passes_attempted","progressive_passes_completed","progressive_passes_attempted","distanced_progressed_passes","final_3rd_passes_completed","final_3rd_passes_attempted","penalty_box_passes_completed","penalty_box_passes_attempted","assists","xGA","key_passes","short_passes_completed","short_passes_attempted","medium_passes_completed","medium_passes_attempted","long_passes_completed","long_passes_attempted","through_balls_completed","through_balls_attempted","switches_completed","switches_attempted","passes_under_pressure_completed","passes_under_pressure_attempted","crosses_completed","crosses_attempted","passes_completion_rate","progressive_passes_completion_rate","final_3rd_passes_completion_rate","penalty_box_passes_completion_rate","crosses_completion_rate","switches_completion_rate","through_balls_completion_rate","passes_under_pressure_completion_rate","passes_completed_per90","passes_attempted_per90","progressive_passes_completed_per90","progressive_passes_attempted_per90","distanced_progressed_passes_per90","final_3rd_passes_completed_per90","final_3rd_passes_attempted_per90","penalty_box_passes_completed_per90","penalty_box_passes_attempted_per90","assists_per90","xGA_per90","key_passes_per90","short_passes_completed_per90","short_passes_attempted_per90","medium_passes_completed_per90","medium_passes_attempted_per90","long_passes_completed_per90","long_passes_attempted_per90","through_balls_completed_per90","through_balls_attempted_per90","switches_completed_per90","switches_attempted_per90","passes_under_pressure_completed_per90","passes_under_pressure_attempted_per90","crosses_completed_per90","crosses_attempted_per90","5050_completed","5050_attempted","yellow_cards","red_cards","ball_recoveries_attempted","ball_recoveries_completed","blocks_completed","blocks_SoT","clearances_completed","dribbled_past","tackles_won","tackles_attempted","errors","fouls_committed","penalties_committed","interceptions_attempted","interceptions_completed","own_goals_conceded","time_pressuring_seconds","possesion_won_defensive_3rd","possesion_won_middle_3rd","possesion_won_attacking_3rd","5050_success_rate","ball_recovery_success_rate","interception_success_rate","tackle_success_rate","5050_completed_per90","5050_attempted_per90","yellow_cards_per90","red_cards_per90","ball_recoveries_attempted_per90","ball_recoveries_completed_per90","blocks_completed_per90","blocks_SoT_per90","clearances_completed_per90","dribbled_past_per90","tackles_won_per90","tackles_attempted_per90","errors_per90","fouls_committed_per90","penalties_committed_per90","interceptions_attempted_per90","interceptions_completed_per90","own_goals_conceded_per90","time_pressuring_seconds_per90","possesion_won_defensive_3rd_per90","possesion_won_middle_3rd_per90","possesion_won_attacking_3rd_per90","carries","progressive_carries","distanced_progressed_carries","final_3rd_carries_attempted","penalty_box_carries_attempted","dribbles_completed","dribbles_attempted","times_dispossessed","miscontrols","fouls_won","penalties_won","balls_received_box","dribble_success_rate","carries_per90","progressive_carries_per90","distanced_progressed_carries_per90","final_3rd_carries_attempted_per90","penalty_box_carries_attempted_per90","dribbles_completed_per90","dribbles_attempted_per90","times_dispossessed_per90","miscontrols_per90","fouls_won_per90","penalties_won_per90","balls_received_box_per90","shots","goals","shots_off_target","blocked_shots","shots_woodwork","shots_on_target","shots_inside_box","goals_inside_box","shots_outside_box","goals_outside_box","pens_scored","pens_taken","xG","npxG","goals_direct_fk","goals_indirect_fk","goals_corners","shot_accuracy","conversion_rate","penalty_conversion_rate","inside_box_conversion_rate","outside_box_conversion_rate","outside_box_shot_rate","goals_xG_diff","shots_per90","goals_per90","shots_off_target_per90","blocked_shots_per90","shots_woodwork_per90","shots_on_target_per90","shots_inside_box_per90","goals_inside_box_per90","shots_outside_box_per90","goals_outside_box_per90","pens_scored_per90","pens_taken_per90","xG_per90","npxG_per90","goals_direct_fk_per90","goals_indirect_fk_per90","goals_corners_per90","shot_accuracy_per90","goals_xG_diff_per90","own_goals_conceded_gk","collects_completed","collects_attempted","goals_conceded_gk","sweeper","penalties_saved","penalties_faced","penalties_saved_danger","punches_completed","punches_attempted","smothers_completed","smothers_attempted","shots_saved","shots_faced_on_target","saved_danger","goals_from_gk","xG_against_gk","collect_success_rate","punch_success_rate","smother_success_rate","save_percentage","penalty_save_rate","xG_prevented","own_goals_conceded_gk_per90","collects_completed_per90","collects_attempted_per90","goals_conceded_gk_per90","sweeper_per90","penalties_saved_per90","penalties_faced_per90","penalties_saved_danger_per90","punches_completed_per90","punches_attempted_per90","smothers_completed_per90","smothers_attempted_per90","shots_saved_per90","shots_faced_on_target_per90","saved_danger_per90","goals_from_gk_per90","xG_against_gk_per90","save_percentage_per90","xG_prevented_per90","progressive_actions","distanced_progressed","passed_offside","been_offside","aerial_duel_won","aerial_duel_attempted","aerial_duel_success_rate","progressive_actions_per90","distanced_progressed_per90","passed_offside_per90","been_offside_per90","aerial_duel_won_per90","aerial_duel_attempted_per90","goals_for_on_pitch","xG_for_on_pitch","npxG_for_on_pitch","goals_against_on_pitch","xG_against_on_pitch","npxG_against_on_pitch","offsides_won_data","goals_for_counter_on_pitch","net_goals_on_pitch","net_xG_on_pitch","net_npxG_on_pitch","goals_for_on_pitch_per90","xG_for_on_pitch_per90","npxG_for_on_pitch_per90","goals_against_on_pitch_per90","xG_against_on_pitch_per90","npxG_against_on_pitch_per90","offsides_won_data_per90","goals_for_counter_on_pitch_per90","net_goals_on_pitch_per90","net_xG_on_pitch_per90","net_npxG_on_pitch_per90"
"466","Scott Dann",3407,"Crystal Palace",3374.1,35,35,0,"Right Center Back",3,837,1111,75,153,2175.7,80,209,12,52,0,0.51,8,248,276,382,454,201,366,0,1,26,35,110,175,1,2,75.34,49.02,38.28,23.08,50,74.29,0,62.86,22.33,29.63,2,4.08,58.03,2.13,5.57,0.32,1.39,0,0.01,0.21,6.62,7.36,10.19,12.11,5.36,9.76,0,0.03,0.69,0.93,2.93,4.67,0.03,0.05,0,0,7,0,127,121,75,1,210,13,19,32,3,30,0,38,20,0,109.61,79,46,9,0,95.28,52.63,59.38,0,0,0.19,0,3.39,3.23,2,0.03,5.6,0.35,0.51,0.85,0.08,0.8,0,1.01,0.53,0,2.92,2.11,1.23,0.24,672,8,142.8,6,1,8,11,4,12,15,0,105,72.73,17.92,0.21,3.81,0.16,0.03,0.21,0.29,0.11,0.32,0.4,0,2.8,32,5,21,6,1,11,31,5,1,0,0,0,2.71,2.71,0,0,5,34.38,15.62,0,16.13,0,3100,2.29,0.85,0.13,0.56,0.16,0.03,0.29,0.83,0.13,0.03,0,0,0,0.07,0.07,0,0,0.13,0.92,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2318.5,11,6,156,241,64.73,2.21,61.84,0.29,0.16,4.16,6.43,37,40.26,36.35,41,48.06,48.06,41,0,-4,-7.8,-11.72,0.99,1.07,0.97,1.09,1.28,1.28,1.09,0,-0.11,-0.21,-0.31
"467","Scott Sinclair",11117,"Aston Villa",1701.7,27,19,8,"Left Wing",21,285,354,24,38,504.5,15,20,4,17,0,0.78,4,175,199,79,104,12,17,1,1,3,4,53,65,2,15,80.51,63.16,75,23.53,13.33,75,100,81.54,15.07,18.72,1.27,2.01,26.68,0.79,1.06,0.21,0.9,0,0.04,0.21,9.26,10.52,4.18,5.5,0.63,0.9,0.05,0.05,0.16,0.21,2.8,3.44,0.11,0.79,0,0,0,0,64,59,27,0,2,9,8,17,0,5,0,7,4,0,99.1,20,28,17,0,92.19,57.14,47.06,0,0,0,0,3.38,3.12,1.43,0,0.11,0.48,0.42,0.9,0,0.26,0,0.37,0.21,0,5.24,1.06,1.48,0.9,467,70,1451.7,43,12,33,62,48,65,23,1,83,53.23,24.7,3.7,76.78,2.27,0.63,1.75,3.28,2.54,3.44,1.22,0.05,4.39,17,2,10,3,1,7,10,2,7,0,1,1,3.12,2.33,0,0,0,41.18,11.76,100,20,0,142.86,-1.12,0.9,0.11,0.53,0.16,0.05,0.37,0.53,0.11,0.37,0,0.05,0.05,0.16,0.12,0,0,0,2.18,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1956.2,0,10,8,38,21.05,4.97,103.46,0,0.53,0.42,2.01,14,15.02,14.23,38,30.08,30.08,34,0,-24,-15.06,-15.84,0.74,0.79,0.75,2.01,1.59,1.59,1.8,0,-1.27,-0.8,-0.84
"468","Sebastian Larsson",5617,"Sunderland",640.03,18,6,12,"Right Center Midfield",13,187,269,19,48,396.3,14,37,6,34,0,0.21,6,104,121,53,77,24,60,0,0,5,11,21,33,0,9,69.52,39.58,37.84,17.65,0,45.45,0,63.64,26.3,37.83,2.67,6.75,55.73,1.97,5.2,0.84,4.78,0,0.03,0.84,14.62,17.01,7.45,10.83,3.37,8.44,0,0,0.7,1.55,2.95,4.64,0,1.27,1,1,2,0,29,26,21,0,11,14,9,17,0,9,0,4,4,0,90.62,13,17,4,100,89.66,100,52.94,0.14,0.14,0.28,0,4.08,3.66,2.95,0,1.55,1.97,1.27,2.39,0,1.27,0,0.56,0.56,0,12.74,1.83,2.39,0.56,165,4,59.9,5,0,2,5,5,4,6,0,7,40,23.2,0.56,8.42,0.7,0,0.28,0.7,0.7,0.56,0.84,0,0.98,6,0,5,3,0,1,2,0,4,0,0,0,0.4,0.4,0,0,0,16.67,0,0,0,0,50,-0.4,0.84,0,0.7,0.42,0,0.14,0.28,0,0.56,0,0,0,0.06,0.06,0,0,0,2.34,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,456.2,2,0,7,16,43.75,3.23,64.15,0.28,0,0.98,2.25,9,6.97,6.18,14,12.25,12.25,14,1,-5,-5.29,-6.07,1.27,0.98,0.87,1.97,1.72,1.72,1.97,0.14,-0.7,-0.74,-0.85
"469","Sebastian Prödl",3309,"Watford",1896.67,21,19,2,"Right Center Back",3,397,538,35,72,1030,29,83,2,12,0,0.16,2,121,143,180,208,89,173,0,0,10,18,37,64,1,1,73.79,48.61,34.94,16.67,100,55.56,0,57.81,18.84,25.53,1.66,3.42,48.88,1.38,3.94,0.09,0.57,0,0.01,0.09,5.74,6.79,8.54,9.87,4.22,8.21,0,0,0.47,0.85,1.76,3.04,0.05,0.05,0,1,5,0,33,31,32,1,107,10,20,30,1,23,0,23,11,0,63.18,23,14,2,0,93.94,47.83,66.67,0,0.05,0.24,0,1.57,1.47,1.52,0.05,5.08,0.47,0.95,1.42,0.05,1.09,0,1.09,0.52,0,3,1.09,0.66,0.09,282,3,70.5,1,0,0,1,1,2,6,1,29,0,13.38,0.14,3.35,0.05,0,0,0.05,0.05,0.09,0.28,0.05,1.38,12,2,9,4,0,3,11,2,1,0,0,0,1.18,1.18,0,1,1,25,16.67,0,18.18,0,1100,0.82,0.57,0.09,0.43,0.19,0,0.14,0.52,0.09,0.05,0,0,0,0.06,0.06,0,0.05,0.05,1.19,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1100.5,1,0,56,99,56.57,1.8,52.22,0.05,0,2.66,4.7,12,19.23,16.88,28,31.83,31.83,50,1,-16,-12.6,-14.95,0.57,0.91,0.8,1.33,1.51,1.51,2.37,0.05,-0.76,-0.6,-0.71
"470","Sebastián Coates",6300,"Sunderland",1328.57,16,14,2,"Right Center Back",3,292,417,20,45,537.6,26,90,2,22,1,0.26,2,87,104,134,155,68,148,0,2,5,8,40,70,0,1,70.02,44.44,28.89,9.09,0,62.5,0,57.14,19.78,28.25,1.35,3.05,36.42,1.76,6.1,0.14,1.49,0.07,0.02,0.14,5.89,7.05,9.08,10.5,4.61,10.03,0,0.14,0.34,0.54,2.71,4.74,0,0.07,0,1,4,0,55,51,27,2,79,17,27,51,0,20,1,25,12,1,87.5,40,20,2,0,92.73,48,52.94,0,0.07,0.27,0,3.73,3.45,1.83,0.14,5.35,1.15,1.83,3.45,0,1.35,0.07,1.69,0.81,0.07,5.93,2.71,1.35,0.14,251,5,116.7,2,1,6,8,3,4,5,0,21,75,17,0.34,7.91,0.14,0.07,0.41,0.54,0.2,0.27,0.34,0,1.42,7,0,5,2,0,2,7,0,0,0,0,0,0.81,0.81,0,0,0,28.57,0,0,0,0,0,-0.81,0.47,0,0.34,0.14,0,0.14,0.47,0,0,0,0,0,0.05,0.05,0,0,0,1.94,-0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,654.3,1,0,48,71,67.61,1.69,44.32,0.07,0,3.25,4.81,16,15.45,14.67,29,22.32,22.32,27,3,-13,-6.87,-7.65,1.08,1.05,0.99,1.96,1.51,1.51,1.83,0.2,-0.88,-0.47,-0.52
"471","Serge Gnabry",8400,"West Bromwich Albion",19.65,1,0,1,"Right Midfield",12,6,7,0,0,0,0,0,1,1,0,0.05,1,4,5,1,1,1,1,0,0,0,0,0,0,0,0,85.71,0,0,100,0,0,0,0,27.48,32.06,0,0,0,0,0,4.58,4.58,0,0.21,4.58,18.32,22.9,4.58,4.58,4.58,4.58,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,5.07,0,1,2,0,100,0,0,0,0,0,0,13.74,13.74,0,0,0,0,0,0,0,9.16,0,0,0,0,23.23,0,4.58,9.16,12,1,14,0,1,2,4,0,1,0,0,2,50,54.96,4.58,64.12,0,4.58,9.16,18.32,0,4.58,0,0,9.16,2,0,1,0,0,1,1,0,1,0,0,0,0.06,0.06,0,0,0,50,0,0,0,0,100,-0.06,9.16,0,4.58,0,0,4.58,4.58,0,4.58,0,0,0,0.27,0.27,0,0,0,229.01,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.58,0,0.33,0.33,0,0.46,0.46,0,0,0,-0.13,-0.13,0,1.5,1.5,0,2.1,2.1,0,0,0,-0.6,-0.6
"472","Sergi Canós",4762,"Liverpool",14.4,1,0,1,"Right Wing",17,3,4,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,2,0,0,75,0,0,0,0,0,0,50,18.75,25,0,0,0,0,6.25,0,0,0,0,0,12.5,18.75,0,0,0,0,0,0,0,0,6.25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1.64,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,6.25,0,0,0,0,10.26,6.25,0,0,4,0,0,0,0,0,0,1,1,0,0,2,0,25,0,0,0,0,0,0,6.25,6.25,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,6.25,6.25,0,0,0,0,0.67,0.67,1,0,0,-0.67,-0.67,0,0,0,0,4.18,4.18,6.25,0,0,-4.18,-4.18
"473","Sergio Agüero",3237,"Manchester City",2450.58,30,29,1,"Center Forward",23,611,740,61,89,1030.2,26,32,30,55,2,2.36,26,348,405,174,206,31,49,2,4,7,13,141,186,4,19,82.57,68.54,81.25,54.55,21.05,53.85,50,75.81,22.44,27.18,2.24,3.27,37.84,0.95,1.18,1.1,2.02,0.07,0.09,0.95,12.78,14.87,6.39,7.57,1.14,1.8,0.07,0.15,0.26,0.48,5.18,6.83,0.15,0.7,1,2,1,0,125,120,22,0,1,16,20,22,0,22,0,9,6,0,132.16,19,41,73,50,96,66.67,90.91,0.04,0.07,0.04,0,4.59,4.41,0.81,0,0.04,0.59,0.73,0.81,0,0.81,0,0.33,0.22,0,4.85,0.7,1.51,2.68,950,115,2200.8,86,73,64,111,112,87,46,2,337,57.66,34.89,4.22,80.83,3.16,2.68,2.35,4.08,4.11,3.2,1.69,0.07,12.38,118,24,67,29,3,51,94,19,24,5,4,5,17.67,13.76,0,1,3,43.22,20.34,80,20.21,20.83,391.67,6.33,4.33,0.88,2.46,1.07,0.11,1.87,3.45,0.7,0.88,0.18,0.15,0.18,0.65,0.51,0,0.04,0.11,1.59,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,3231,2,26,10,42,23.81,6.46,118.66,0.07,0.95,0.37,1.54,44,41.53,37.61,28,26,26,59,6,16,15.53,11.61,1.62,1.53,1.38,1.03,0.95,0.95,2.17,0.22,0.59,0.57,0.43
"474","Sergio Romero",4892,"Manchester United",380.4,4,4,0,"Goalkeeper",1,91,140,0,0,0,3,18,0,3,0,0,0,10,10,41,42,40,88,0,0,2,5,7,16,0,0,65,0,16.67,0,0,40,0,43.75,21.53,33.12,0,0,0,0.71,4.26,0,0.71,0,0,0,2.37,2.37,9.7,9.94,9.46,20.82,0,0,0.47,1.18,1.66,3.79,0,0,0,0,0,0,26,26,0,0,0,0,0,0,1,0,0,0,0,0,0.48,26,0,0,0,100,0,0,0,0,0,0,6.15,6.15,0,0,0,0,0,0,0.24,0,0,0,0,0,0.11,6.15,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,19.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,0,0,0,0,0,0,0,9,11,1,0,2.22,100,0,0,81.82,0,0.22,0,0.71,0.71,0.47,0.95,0,0,0,0,0,0,0,2.13,2.6,0.24,0,0.52,19.36,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.48,3.48,2,2.22,2.22,11,0,0,1.26,1.26,0.47,0.82,0.82,0.47,0.52,0.52,2.6,0,0,0.3,0.3
"475","Seydou Doumbia",17276,"Newcastle United",46.57,3,0,3,"Center Forward",23,6,8,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,0,0,0,2,2,0,1,75,0,0,0,0,0,0,100,11.6,15.46,0,0,0,0,0,0,0,0,0,0,5.8,7.73,1.93,1.93,0,0,0,0,0,0,3.87,3.87,0,1.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.26,0,1,0,0,0,100,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,1.93,1.93,0,8.23,0,1.93,0,13,1,18,0,1,0,0,3,4,1,0,7,0,25.13,1.93,34.79,0,1.93,0,0,5.8,7.73,1.93,0,13.53,1,0,0,0,0,1,1,0,0,0,0,0,0.15,0.15,0,0,0,100,0,0,0,0,0,-0.15,1.93,0,0,0,0,1.93,1.93,0,0,0,0,0,0.28,0.28,0,0,0,193.27,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.93,1,0.34,0.34,1,0.9,0.9,0,1,0,-0.56,-0.56,1.93,0.66,0.66,1.93,1.75,1.75,0,1.93,0,-1.09,-1.09
"476","Shane Long",3842,"Southampton",2258.65,28,23,5,"Center Forward",23,418,649,28,86,485.4,22,55,15,60,4,2.79,34,241,313,111,198,28,57,2,6,5,9,120,210,13,44,64.41,32.56,40,25,29.55,55.56,33.33,57.14,16.66,25.86,1.12,3.43,19.34,0.88,2.19,0.6,2.39,0.16,0.11,1.35,9.6,12.47,4.42,7.89,1.12,2.27,0.08,0.24,0.2,0.36,4.78,8.37,0.52,1.75,0,1,2,0,73,61,34,0,18,21,18,24,0,42,0,15,12,0,173.08,16,23,38,0,83.56,80,75,0,0.04,0.08,0,2.91,2.43,1.35,0,0.72,0.84,0.72,0.96,0,1.67,0,0.6,0.48,0,6.9,0.64,0.92,1.51,498,32,709.8,22,23,12,29,40,81,45,0,198,41.38,19.84,1.28,28.28,0.88,0.92,0.48,1.16,1.59,3.23,1.79,0,7.89,63,10,38,10,3,25,53,10,10,0,0,0,7.98,7.98,0,1,0,39.68,15.87,0,18.87,0,530,2.02,2.51,0.4,1.51,0.4,0.12,1,2.11,0.4,0.4,0,0,0,0.32,0.32,0,0.04,0,1.58,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,60,1195.2,3,26,123,265,46.42,2.39,47.62,0.12,1.04,4.9,10.56,38,33.46,31.11,21,24.29,24.29,32,4,17,9.16,6.81,1.51,1.33,1.24,0.84,0.97,0.97,1.28,0.16,0.68,0.37,0.27
"477","Shaun MacDonald",29382,"AFC Bournemouth",48.75,3,0,3,"Right Center Midfield",13,17,19,3,4,39.8,1,1,0,0,0,0,0,8,9,6,7,2,2,0,0,0,0,3,3,0,1,89.47,75,100,0,0,0,0,100,31.38,35.08,5.54,7.38,73.48,1.85,1.85,0,0,0,0,0,14.77,16.62,11.08,12.92,3.69,3.69,0,0,0,0,5.54,5.54,0,1.85,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,3.51,0,2,1,0,100,0,100,0,0,0,0,3.69,3.69,0,0,0,0,1.85,1.85,0,0,0,0,0,0,6.48,0,3.69,1.85,10,2,29.6,1,0,1,1,0,0,0,0,1,100,18.46,3.69,54.65,1.85,0,1.85,1.85,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69.4,0,0,0,0,0,9.23,128.12,0,0,0,0,0,0.26,0.26,2,0.97,0.97,1,0,-2,-0.71,-0.71,0,0.47,0.47,3.69,1.79,1.79,1.85,0,-3.69,-1.31,-1.31
"478","Shay Given",20446,"Stoke City",239.27,3,3,0,"Goalkeeper",1,44,67,0,0,0,1,6,0,0,0,0,0,2,2,10,11,32,54,0,0,3,5,1,2,0,0,65.67,0,16.67,0,0,60,0,50,16.55,25.2,0,0,0,0.38,2.26,0,0,0,0,0,0.75,0.75,3.76,4.14,12.04,20.31,0,0,1.13,1.88,0.38,0.75,0,0,0,0,1,0,12,12,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,100,0,0,0,0,0.38,0,4.51,4.51,0,0,0,0.38,0,0,0,0,0,0,0,0,0,4.51,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,8.65,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,1,0,0,1,0,0,7,14,4,0,7.24,100,0,0,50,0,1.24,0,0.38,0.38,2.26,0.38,0,0.38,0,0,0.38,0,0,2.63,5.27,1.5,0,2.72,18.81,0.47,0,0,1,0,0,0,0,0,0,0.38,0,0,0,2,1.59,1.59,7,7.24,7.24,3,0,-5,-5.65,-5.65,0.75,0.6,0.6,2.63,2.72,2.72,1.13,0,-1.88,-2.12,-2.12
"479","Sheyi Ojo",13200,"Liverpool",428.22,8,5,3,"Right Midfield",12,122,158,15,23,255.8,10,16,5,20,2,1.45,10,65,71,50,63,6,17,0,0,2,5,17,26,2,9,77.22,65.22,62.5,25,22.22,40,0,65.38,25.64,33.21,3.15,4.83,53.76,2.1,3.36,1.05,4.2,0.42,0.3,2.1,13.66,14.92,10.51,13.24,1.26,3.57,0,0,0.42,1.05,3.57,5.46,0.42,1.89,0,0,0,0,17,15,5,0,2,7,7,9,1,2,0,4,4,0,58.09,7,8,6,0,88.24,100,77.78,0,0,0,0,3.57,3.15,1.05,0,0.42,1.47,1.47,1.89,0.21,0.42,0,0.84,0.84,0,12.21,1.47,1.68,1.26,187,30,567.4,20,10,12,18,13,16,11,0,16,66.67,39.3,6.31,119.25,4.2,2.1,2.52,3.78,2.73,3.36,2.31,0,3.36,5,0,4,2,0,1,4,0,1,0,0,0,0.35,0.35,0,0,0,20,0,0,0,0,400,-0.35,1.05,0,0.84,0.42,0,0.21,0.84,0,0.21,0,0,0,0.07,0.07,0,0,0,4.2,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,823.2,0,0,2,7,28.57,9.46,173.02,0,0,0.42,1.47,9,6.68,6.68,7,6.09,6.09,8,0,2,0.6,0.6,1.89,1.4,1.4,1.47,1.28,1.28,1.68,0,0.42,0.13,0.13
"480","Shinji Okazaki",3810,"Leicester City",2136.73,36,28,8,"Right Center Forward",22,389,521,27,43,437.7,20,36,8,16,0,0.75,17,234,312,84,111,10,16,0,1,2,3,88,142,1,10,74.66,62.79,55.56,50,10,66.67,0,61.97,16.38,21.94,1.14,1.81,18.44,0.84,1.52,0.34,0.67,0,0.03,0.72,9.86,13.14,3.54,4.68,0.42,0.67,0,0.04,0.08,0.13,3.71,5.98,0.04,0.42,0,4,1,0,86,71,43,0,17,23,20,37,0,32,0,11,6,0,254.22,18,39,29,0,82.56,54.55,54.05,0,0.17,0.04,0,3.62,2.99,1.81,0,0.72,0.97,0.84,1.56,0,1.35,0,0.46,0.25,0,10.71,0.76,1.64,1.22,481,27,494.2,26,11,23,45,68,72,57,1,175,51.11,20.26,1.14,20.82,1.1,0.46,0.97,1.9,2.86,3.03,2.4,0.04,7.37,44,5,33,10,1,11,38,5,6,0,0,0,7.12,7.12,0,1,0,25,11.36,0,13.16,0,633.33,-2.12,1.85,0.21,1.39,0.42,0.04,0.46,1.6,0.21,0.25,0,0,0,0.3,0.3,0,0.04,0,1.05,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,54,931.9,3,8,74,255,29.02,2.27,39.25,0.13,0.34,3.12,10.74,39,34.54,27.49,20,24.87,24.87,50,2,19,9.67,2.62,1.64,1.45,1.16,0.84,1.05,1.05,2.11,0.08,0.8,0.41,0.11
